Date,Open,High,Low,Close,Volume,Symbol,MA_7,MA_14,MA_30,Daily_Return,Volatility_7,Price_Range,RSI,MA_Signal,Year,Month
2023-02-24,185.19,185.44,183.6,183.95,5106634.0,WIPRO,187.64,188.51,188.22,-0.16,3.25,1.84,37.92,Bearish,2023,2
2023-02-27,183.69,183.95,180.28,182.57,5554710.0,WIPRO,186.34,188.17,188.18,-0.75,3.18,3.67,38.91,Bearish,2023,2
2023-02-28,183.27,183.9,180.39,181.02,10061602.0,WIPRO,185.05,187.51,188.02,-0.85,3.26,3.51,27.02,Bearish,2023,2
2023-03-01,181.52,183.22,181.14,182.85,4542612.0,WIPRO,183.97,186.94,187.95,1.01,2.31,2.08,30.84,Bearish,2023,3
2023-03-02,181.8,182.57,181.14,181.49,4438972.0,WIPRO,182.99,186.34,187.73,-0.74,1.42,1.43,30.57,Bearish,2023,3
2023-03-03,182.68,183.08,181.98,182.61,4393936.0,WIPRO,182.68,186.0,187.54,0.62,1.18,1.1,38.15,Bearish,2023,3
2023-03-06,183.55,185.51,183.39,184.16,6727722.0,WIPRO,182.66,185.62,187.41,0.85,1.16,2.12,36.38,Bearish,2023,3
2023-03-08,183.18,183.81,181.87,183.62,4908842.0,WIPRO,182.62,185.13,187.2,-0.29,1.1,1.94,31.75,Bearish,2023,3
2023-03-09,183.71,184.2,182.22,182.45,4157054.0,WIPRO,182.6,184.47,186.94,-0.64,1.1,1.98,25.58,Bearish,2023,3
2023-03-10,181.42,182.36,180.81,181.98,4567396.0,WIPRO,182.74,183.89,186.75,-0.26,0.92,1.55,27.32,Bearish,2023,3
2023-03-13,181.94,183.62,179.48,180.28,5982520.0,WIPRO,182.37,183.17,186.55,-0.93,1.3,4.14,23.56,Bearish,2023,3
2023-03-14,180.79,181.07,176.49,177.47,8094852.0,WIPRO,181.8,182.39,186.2,-1.56,2.27,4.58,22.61,Bearish,2023,3
2023-03-15,179.46,179.46,175.34,175.74,7687926.0,WIPRO,180.81,181.75,185.84,-0.97,3.17,4.12,24.9,Bearish,2023,3
2023-03-16,175.55,176.18,173.05,174.38,7686620.0,WIPRO,179.42,181.04,185.38,-0.77,3.58,3.13,23.85,Bearish,2023,3
2023-03-17,176.42,176.96,174.85,176.09,9044282.0,WIPRO,178.34,180.48,184.86,0.98,3.22,2.11,30.62,Bearish,2023,3
2023-03-20,175.39,175.83,170.78,171.72,8184754.0,WIPRO,176.81,179.7,184.23,-2.48,3.48,5.05,26.69,Bearish,2023,3
2023-03-21,172.58,173.17,170.92,171.37,7211152.0,WIPRO,175.29,179.02,183.63,-0.2,3.15,2.25,28.14,Bearish,2023,3
2023-03-22,172.04,173.05,171.11,171.37,5374846.0,WIPRO,174.02,178.19,183.1,0.0,2.54,1.94,21.64,Bearish,2023,3
2023-03-23,170.66,170.66,168.54,169.07,9485192.0,WIPRO,172.82,177.31,182.4,-1.34,2.62,2.12,20.68,Bearish,2023,3
2023-03-24,169.94,171.58,168.84,169.19,7906696.0,WIPRO,171.88,176.35,181.67,0.07,2.57,2.74,16.75,Bearish,2023,3
2023-03-27,169.19,170.24,168.0,168.96,6227714.0,WIPRO,171.11,175.26,180.98,-0.14,2.51,2.24,9.7,Bearish,2023,3
2023-03-28,169.78,170.27,166.22,166.6,7813096.0,WIPRO,169.75,174.05,180.28,-1.4,1.85,4.05,8.85,Bearish,2023,3
2023-03-29,167.44,168.72,166.03,167.93,8823840.0,WIPRO,169.21,173.01,179.57,0.8,1.73,2.69,15.16,Bearish,2023,3
2023-03-31,169.94,171.06,168.98,170.83,7914212.0,WIPRO,169.14,172.21,178.91,1.73,1.62,2.08,26.04,Bearish,2023,3
2023-04-03,172.09,172.3,170.78,172.09,4053500.0,WIPRO,169.24,171.63,178.25,0.74,1.8,1.52,32.06,Bearish,2023,4
2023-04-05,172.91,173.94,171.74,172.93,6443110.0,WIPRO,169.79,171.31,177.68,0.49,2.27,2.2,39.12,Bearish,2023,4
2023-04-06,172.58,173.26,171.11,171.48,6429614.0,WIPRO,170.12,171.0,177.05,-0.84,2.33,2.15,39.65,Bearish,2023,4
2023-04-10,172.11,175.11,171.93,174.59,5624940.0,WIPRO,170.92,171.02,176.6,1.81,2.79,3.18,50.47,Bearish,2023,4
2023-04-11,174.69,175.32,172.4,173.17,6784354.0,WIPRO,171.86,170.81,176.21,-0.81,2.12,2.92,43.37,Bearish,2023,4
2023-04-12,173.33,174.66,172.75,174.06,5578210.0,WIPRO,172.74,170.97,175.87,0.51,1.36,1.91,56.3,Bearish,2023,4
2023-04-13,173.0,173.0,171.18,172.25,6724634.0,WIPRO,172.94,171.04,175.48,-1.04,1.11,1.82,52.19,Bearish,2023,4
2023-04-17,168.35,169.29,164.63,169.0,13603290.0,WIPRO,172.5,170.87,175.03,-1.89,1.86,4.66,44.9,Bearish,2023,4
2023-04-18,169.99,172.54,168.02,172.07,8024898.0,WIPRO,172.37,171.08,174.73,1.82,1.86,4.52,56.24,Bearish,2023,4
2023-04-19,172.07,172.07,168.56,168.75,7475944.0,WIPRO,171.98,171.05,174.26,-1.93,2.31,3.51,49.19,Bearish,2023,4
2023-04-20,168.61,170.1,167.91,169.71,4423266.0,WIPRO,171.29,171.1,173.86,0.57,2.12,2.19,51.34,Bearish,2023,4
2023-04-21,170.29,172.44,170.08,172.14,5299988.0,WIPRO,171.14,171.5,173.52,1.43,2.0,2.36,59.88,Bearish,2023,4
2023-04-24,175.39,177.07,173.31,176.77,17779044.0,WIPRO,171.53,172.13,173.27,2.69,2.77,3.76,64.1,Bearish,2023,4
2023-04-25,176.89,177.21,174.97,175.69,7528552.0,WIPRO,172.02,172.48,173.0,-0.61,3.19,2.24,58.23,Bearish,2023,4
2023-04-26,176.63,176.63,174.64,175.18,7008146.0,WIPRO,172.9,172.7,172.76,-0.29,3.07,1.99,55.37,Bullish,2023,4
2023-04-27,176.04,176.14,174.01,175.11,8491700.0,WIPRO,173.34,172.86,172.53,-0.04,3.15,2.13,53.89,Bullish,2023,4
2023-04-28,177.73,181.47,177.73,180.07,27709406.0,WIPRO,174.95,173.47,172.53,2.83,3.3,3.74,63.63,Bullish,2023,4
2023-05-02,181.94,183.41,181.21,181.63,9746608.0,WIPRO,176.66,173.97,172.66,0.87,3.22,2.2,61.75,Bullish,2023,5
2023-05-03,181.63,181.63,178.69,180.11,4828488.0,WIPRO,177.79,174.47,172.81,-0.84,2.73,2.94,61.54,Bullish,2023,5
2023-05-04,179.95,180.6,179.15,179.46,6253358.0,WIPRO,178.18,174.85,172.98,-0.36,2.75,1.45,59.05,Bullish,2023,5
2023-05-05,179.01,179.78,177.26,177.45,7902194.0,WIPRO,178.43,175.22,173.02,-1.12,2.56,2.52,58.66,Bullish,2023,5
2023-05-08,178.19,179.13,177.54,177.89,9613544.0,WIPRO,178.82,175.86,173.23,0.25,2.16,1.59,66.33,Bullish,2023,5
2023-05-09,178.9,179.34,177.75,178.8,5716698.0,WIPRO,179.34,176.34,173.48,0.51,1.43,1.59,63.43,Bullish,2023,5
2023-05-10,179.6,179.86,178.66,179.48,3670402.0,WIPRO,179.26,177.11,173.75,0.38,1.4,1.2,73.94,Bullish,2023,5
2023-05-11,180.39,180.93,179.18,179.9,4049964.0,WIPRO,179.01,177.83,174.11,0.23,1.01,1.75,73.29,Bullish,2023,5
2023-05-12,179.88,180.18,178.45,179.25,4580358.0,WIPRO,178.89,178.34,174.45,-0.36,0.9,1.73,67.69,Bullish,2023,5
2023-05-15,179.25,181.0,178.9,180.42,5089694.0,WIPRO,179.03,178.6,174.83,0.65,1.06,2.1,60.97,Bullish,2023,5
2023-05-16,181.23,181.84,180.77,180.98,4059352.0,WIPRO,179.53,178.98,175.31,0.31,1.03,1.07,66.41,Bullish,2023,5
2023-05-17,180.63,181.16,178.36,178.8,5376102.0,WIPRO,179.66,179.24,175.67,-1.2,0.82,2.8,60.18,Bullish,2023,5
2023-05-18,180.16,180.23,178.78,178.94,4237016.0,WIPRO,179.68,179.51,175.94,0.08,0.8,1.45,60.72,Bullish,2023,5
2023-05-19,179.97,181.56,179.36,180.63,7281582.0,WIPRO,179.85,179.55,176.22,0.94,0.87,2.2,51.92,Bullish,2023,5
2023-05-22,180.77,185.49,180.25,185.09,12197390.0,WIPRO,180.59,179.8,176.63,2.47,2.17,5.24,59.89,Bullish,2023,5
2023-05-23,185.68,188.06,185.23,185.98,12725634.0,WIPRO,181.55,180.22,177.11,0.48,2.86,2.83,67.41,Bullish,2023,5
2023-05-24,184.51,187.29,183.97,186.94,8256974.0,WIPRO,182.48,180.75,177.52,0.52,3.43,3.32,71.79,Bullish,2023,5
2023-05-25,186.61,186.61,183.64,184.32,13605054.0,WIPRO,182.96,181.24,177.9,-1.4,3.42,2.97,69.32,Bullish,2023,5
2023-05-26,184.81,188.27,184.74,187.88,7926180.0,WIPRO,184.25,181.96,178.36,1.93,3.3,3.53,73.91,Bullish,2023,5
2023-05-29,188.95,189.89,186.78,186.99,7959308.0,WIPRO,185.4,182.54,178.85,-0.47,2.43,3.11,69.62,Bullish,2023,5
2023-05-30,187.08,188.88,186.82,188.25,7378972.0,WIPRO,186.49,183.17,179.49,0.67,1.44,2.06,70.44,Bullish,2023,5
2023-05-31,187.9,189.33,187.31,188.79,11783582.0,WIPRO,187.02,183.8,180.05,0.29,1.51,2.02,70.6,Bullish,2023,5
2023-06-01,189.42,190.82,188.98,190.43,7065484.0,WIPRO,187.66,184.6,180.77,0.87,1.89,1.84,74.77,Bullish,2023,6
2023-06-02,191.15,191.66,188.95,189.4,6320754.0,WIPRO,188.01,185.24,181.43,-0.54,1.96,2.71,70.02,Bullish,2023,6
2023-06-05,191.24,191.64,188.81,189.05,7252860.0,WIPRO,188.68,185.82,181.99,-0.18,1.11,2.83,68.16,Bullish,2023,6
2023-06-06,188.65,188.65,185.0,187.06,13707400.0,WIPRO,188.57,186.41,182.33,-1.05,1.25,3.65,68.75,Bullish,2023,6
2023-06-07,188.2,188.76,187.55,188.39,8215860.0,WIPRO,188.77,187.09,182.76,0.71,1.05,1.21,70.35,Bullish,2023,6
2023-06-08,189.0,189.3,186.5,186.87,10615052.0,WIPRO,188.57,187.53,183.15,-0.81,1.27,2.8,63.54,Bullish,2023,6
2023-06-09,186.82,187.24,185.23,185.82,12018232.0,WIPRO,188.15,187.58,183.5,-0.56,1.63,2.01,51.86,Bullish,2023,6
2023-06-12,186.99,186.99,184.56,185.02,11973622.0,WIPRO,187.37,187.52,183.67,-0.43,1.65,2.43,47.54,Bullish,2023,6
2023-06-13,186.12,186.38,184.51,185.0,13016186.0,WIPRO,186.74,187.38,183.78,-0.01,1.58,1.87,44.78,Bullish,2023,6
2023-06-14,185.35,185.75,183.67,185.42,18512564.0,WIPRO,186.23,187.45,183.96,0.23,1.26,2.08,53.35,Bullish,2023,6
2023-06-15,185.72,185.89,181.59,181.91,28702320.0,WIPRO,185.49,187.03,184.04,-1.89,1.99,4.3,31.74,Bullish,2023,6
2023-06-16,180.32,181.77,177.33,178.34,41110648.0,WIPRO,184.05,186.41,184.07,-1.96,2.94,4.44,27.27,Bearish,2023,6
2023-06-19,178.66,178.66,176.37,177.8,10629440.0,WIPRO,182.76,185.66,184.07,-0.3,3.45,2.29,21.46,Bearish,2023,6
2023-06-20,178.57,180.04,178.01,178.9,11802658.0,WIPRO,181.77,184.96,184.07,0.62,3.42,2.03,23.79,Bearish,2023,6
2023-06-21,179.71,181.12,179.18,180.3,8829264.0,WIPRO,181.1,184.23,184.1,0.78,3.12,1.94,22.81,Bearish,2023,6
2023-06-22,180.53,180.53,178.48,178.8,9356174.0,WIPRO,180.21,183.48,184.06,-0.83,2.68,2.05,22.25,Bearish,2023,6
2023-06-23,178.8,179.13,176.84,177.7,6470406.0,WIPRO,179.11,182.67,184.01,-0.62,1.51,2.29,21.41,Bearish,2023,6
2023-06-26,177.73,178.62,177.28,178.15,4100400.0,WIPRO,178.57,182.03,183.93,0.25,0.89,1.34,25.67,Bearish,2023,6
2023-06-27,179.71,179.71,178.43,178.94,5880750.0,WIPRO,178.66,181.36,183.86,0.44,0.89,1.28,23.41,Bearish,2023,6
2023-06-28,179.48,179.48,178.1,178.52,7140112.0,WIPRO,178.76,180.76,183.85,-0.23,0.81,1.38,24.95,Bearish,2023,6
2023-06-30,180.07,182.29,179.13,182.01,9070810.0,WIPRO,179.2,180.49,183.96,1.95,1.48,3.16,40.03,Bearish,2023,6
2023-07-03,184.23,184.23,182.17,183.15,9036924.0,WIPRO,179.61,180.35,184.04,0.63,2.1,2.06,45.19,Bearish,2023,7
2023-07-04,184.16,185.84,183.81,185.19,12617234.0,WIPRO,180.52,180.37,184.04,1.11,2.92,2.03,50.44,Bearish,2023,7
2023-07-05,184.32,184.93,183.27,184.23,12366958.0,WIPRO,181.46,180.28,183.99,-0.52,2.91,1.66,47.29,Bearish,2023,7
2023-07-06,184.51,185.65,183.88,185.3,9037242.0,WIPRO,182.48,180.52,183.93,0.58,2.81,1.77,58.66,Bearish,2023,7
2023-07-07,184.74,185.89,183.9,185.14,9065220.0,WIPRO,183.36,181.01,183.96,-0.09,2.46,1.99,71.03,Bearish,2023,7
2023-07-10,185.14,185.14,182.24,182.38,5630400.0,WIPRO,183.91,181.34,183.78,-1.49,1.4,2.9,62.45,Bullish,2023,7
2023-07-11,182.4,183.71,181.4,183.36,9634838.0,WIPRO,184.11,181.66,183.65,0.54,1.16,2.31,62.21,Bullish,2023,7
2023-07-12,184.23,184.25,182.57,183.27,6848220.0,WIPRO,184.12,181.87,183.49,-0.05,1.15,1.68,58.76,Bullish,2023,7
2023-07-13,183.27,186.43,182.99,184.42,13595726.0,WIPRO,184.01,182.27,183.34,0.63,1.06,3.44,66.92,Bullish,2023,7
2023-07-14,184.63,189.65,183.5,189.44,31366784.0,WIPRO,184.76,183.11,183.31,2.72,2.32,6.15,78.6,Bullish,2023,7
2023-07-17,190.36,198.75,189.79,194.21,45759860.0,WIPRO,186.03,184.25,183.47,2.52,4.28,8.96,82.32,Bullish,2023,7
2023-07-18,195.5,196.58,192.81,195.13,17769026.0,WIPRO,187.46,185.41,183.67,0.47,5.44,3.77,82.41,Bullish,2023,7
2023-07-19,196.44,196.9,193.7,195.48,10830990.0,WIPRO,189.33,186.62,183.95,0.18,5.65,3.2,84.05,Bullish,2023,7
2023-07-20,195.73,196.44,193.93,195.34,8255710.0,WIPRO,191.04,187.57,184.18,-0.07,5.35,2.51,80.92,Bullish,2023,7
2023-07-21,189.42,193.79,187.55,189.28,23514212.0,WIPRO,191.9,188.01,184.27,-3.1,4.27,6.24,61.58,Bullish,2023,7
2023-07-24,190.03,190.82,188.72,188.98,6808460.0,WIPRO,192.55,188.28,184.37,-0.16,3.13,2.1,57.66,Bullish,2023,7
2023-07-25,189.65,189.65,187.08,187.27,6458200.0,WIPRO,192.24,188.5,184.45,-0.9,3.57,2.57,55.96,Bullish,2023,7
2023-07-26,188.72,188.76,187.74,188.37,5329662.0,WIPRO,191.41,188.72,184.56,0.59,3.71,1.02,56.01,Bullish,2023,7
2023-07-27,188.95,190.17,186.61,187.06,8948358.0,WIPRO,190.25,188.86,184.61,-0.7,3.61,3.56,53.6,Bullish,2023,7
2023-07-28,187.57,188.41,185.47,186.5,6760060.0,WIPRO,188.97,189.15,184.77,-0.3,2.99,2.94,58.42,Bullish,2023,7
2023-07-31,186.96,189.89,186.59,189.44,6762180.0,WIPRO,188.13,189.59,185.14,1.58,1.18,3.3,61.5,Bullish,2023,7
2023-08-01,189.65,190.82,188.98,190.33,7181804.0,WIPRO,188.28,190.09,185.55,0.47,1.4,1.84,62.97,Bullish,2023,8
2023-08-02,189.84,189.84,186.61,188.39,5399618.0,WIPRO,188.19,190.37,185.87,-1.02,1.37,3.23,57.08,Bullish,2023,8
2023-08-03,188.02,188.02,185.7,186.92,6821698.0,WIPRO,188.14,190.19,186.09,-0.78,1.41,2.32,44.85,Bullish,2023,8
2023-08-04,187.48,191.76,187.22,191.22,12481540.0,WIPRO,188.55,189.98,186.5,2.3,1.83,4.54,43.77,Bullish,2023,8
2023-08-07,191.73,193.16,190.85,192.3,8822866.0,WIPRO,189.3,189.78,186.99,0.56,2.16,2.31,44.14,Bullish,2023,8
2023-08-08,192.88,195.27,191.73,194.73,15724284.0,WIPRO,190.48,189.72,187.54,1.26,2.58,3.54,48.57,Bullish,2023,8
2023-08-09,194.33,195.73,192.95,195.41,9309388.0,WIPRO,191.33,189.73,188.09,0.35,3.12,2.78,50.13,Bullish,2023,8
2023-08-10,195.08,196.81,194.35,195.8,9901644.0,WIPRO,192.11,190.19,188.67,0.2,3.49,2.46,65.45,Bullish,2023,8
2023-08-11,195.8,197.44,192.86,193.18,7571468.0,WIPRO,192.79,190.49,189.04,-1.34,3.08,4.58,58.96,Bullish,2023,8
2023-08-14,193.28,194.66,191.52,194.17,5792180.0,WIPRO,193.83,190.99,189.41,0.51,1.68,3.14,65.19,Bullish,2023,8
2023-08-16,193.7,196.53,193.63,195.8,8131780.0,WIPRO,194.48,191.52,189.76,0.84,1.35,2.9,65.99,Bullish,2023,8
2023-08-17,195.8,196.62,193.86,195.29,6340960.0,WIPRO,194.91,192.11,190.13,-0.26,0.96,2.76,68.34,Bullish,2023,8
2023-08-18,194.12,194.73,190.82,192.55,10602392.0,WIPRO,194.6,192.54,190.37,-1.4,1.32,3.91,62.29,Bullish,2023,8
2023-08-21,192.6,195.2,192.53,193.91,7334260.0,WIPRO,194.39,192.86,190.66,0.71,1.29,2.67,59.7,Bullish,2023,8
2023-08-22,194.1,195.55,193.04,195.08,6350240.0,WIPRO,194.28,193.2,191.09,0.6,1.18,2.51,60.19,Bullish,2023,8
2023-08-23,195.15,195.48,193.91,194.21,6134234.0,WIPRO,194.43,193.61,191.45,-0.45,1.08,1.57,63.08,Bullish,2023,8
2023-08-24,195.85,196.44,192.69,193.02,5776956.0,WIPRO,194.27,194.05,191.77,-0.61,1.2,3.75,63.88,Bullish,2023,8
2023-08-25,191.76,192.37,190.4,191.62,6598510.0,WIPRO,193.67,194.08,192.01,-0.73,1.34,1.97,51.05,Bullish,2023,8
2023-08-28,192.44,192.9,190.66,190.85,3401974.0,WIPRO,193.03,193.97,192.06,-0.4,1.49,2.24,46.13,Bullish,2023,8
2023-08-29,191.59,192.65,190.4,190.87,3998562.0,WIPRO,192.79,193.7,191.95,0.01,1.7,2.25,38.19,Bullish,2023,8
2023-08-30,191.76,191.85,190.19,190.45,4018182.0,WIPRO,192.3,193.34,191.79,-0.22,1.82,1.66,34.57,Bullish,2023,8
2023-08-31,190.82,191.76,190.1,191.01,22061952.0,WIPRO,191.72,193.0,191.65,0.29,1.38,1.66,35.26,Bullish,2023,8
2023-09-01,190.8,195.38,190.59,194.73,8476130.0,WIPRO,191.79,193.11,191.62,1.95,1.54,4.79,54.46,Bullish,2023,9
2023-09-04,195.5,204.15,194.56,203.03,27634648.0,WIPRO,193.22,193.74,192.08,4.26,4.56,9.59,67.96,Bullish,2023,9
2023-09-05,203.82,204.62,201.25,201.98,17973426.0,WIPRO,194.7,194.19,192.52,-0.52,5.53,3.37,62.83,Bullish,2023,9
2023-09-06,202.87,203.71,199.19,200.78,13531912.0,WIPRO,196.12,194.58,192.97,-0.59,5.65,4.52,61.08,Bullish,2023,9
2023-09-07,201.09,202.84,199.59,202.45,9322650.0,WIPRO,197.78,195.29,193.44,0.83,5.55,3.25,70.88,Bullish,2023,9
2023-09-08,202.73,202.73,200.78,201.11,5748410.0,WIPRO,199.3,195.8,193.9,-0.66,4.58,1.95,65.2,Bullish,2023,9
2023-09-11,202.52,204.62,201.16,203.38,8253314.0,WIPRO,201.07,196.39,194.47,1.13,2.95,3.46,66.74,Bullish,2023,9
2023-09-12,204.43,206.49,199.66,203.45,14545328.0,WIPRO,202.31,197.05,194.93,0.03,1.07,6.83,69.26,Bullish,2023,9
2023-09-13,203.43,204.83,201.81,203.78,7445670.0,WIPRO,202.42,197.82,195.38,0.16,1.19,3.02,73.27,Bullish,2023,9
2023-09-14,205.04,207.31,203.59,204.13,14895010.0,WIPRO,202.73,198.71,195.91,0.17,1.32,3.72,78.34,Bullish,2023,9
2023-09-15,205.7,207.54,204.97,206.28,19835876.0,WIPRO,203.51,199.82,196.55,1.05,1.58,2.57,82.89,Bullish,2023,9
2023-09-18,206.28,206.28,203.54,203.97,6025196.0,WIPRO,203.73,200.75,196.98,-1.12,1.52,2.74,75.44,Bullish,2023,9
2023-09-20,203.1,204.32,200.67,201.16,9102700.0,WIPRO,203.74,201.52,197.27,-1.38,1.5,3.65,69.03,Bullish,2023,9
2023-09-21,201.07,201.7,197.86,200.62,8893070.0,WIPRO,203.34,202.2,197.47,-0.27,1.92,3.84,67.09,Bullish,2023,9
2023-09-22,198.49,199.59,194.85,195.73,19818260.0,WIPRO,202.24,202.28,197.48,-2.44,3.45,4.74,51.71,Bullish,2023,9
2023-09-25,195.73,196.32,192.69,193.68,9301132.0,WIPRO,200.8,201.61,197.41,-1.05,4.61,3.63,29.7,Bullish,2023,9
2023-09-26,194.94,194.94,192.55,193.11,6480566.0,WIPRO,199.22,200.97,197.41,-0.29,5.14,2.39,30.33,Bullish,2023,9
2023-09-27,192.81,194.82,191.9,194.4,7773994.0,WIPRO,197.52,200.52,197.41,0.67,4.31,2.92,35.91,Bullish,2023,9
2023-09-28,194.8,194.8,188.95,189.58,16876116.0,WIPRO,195.47,199.6,197.21,-2.48,4.15,5.85,25.05,Bearish,2023,9
2023-09-29,189.42,191.41,187.78,189.91,12780272.0,WIPRO,193.86,198.8,197.03,0.17,3.74,3.63,27.4,Bearish,2023,9
2023-10-03,190.1,190.87,188.76,189.63,5728104.0,WIPRO,192.29,197.82,196.93,-0.15,2.55,2.11,19.83,Bearish,2023,10
2023-10-04,188.34,189.63,187.39,189.37,6905870.0,WIPRO,191.38,196.81,196.78,-0.14,2.23,2.24,19.36,Bearish,2023,10
2023-10-05,190.8,191.95,189.42,190.26,8125304.0,WIPRO,190.89,195.85,196.62,0.47,2.01,2.53,21.28,Bearish,2023,10
2023-10-06,190.82,191.66,190.33,190.75,6365004.0,WIPRO,190.56,194.89,196.5,0.26,1.76,1.33,21.75,Bearish,2023,10
2023-10-09,189.05,192.23,188.67,189.7,6030450.0,WIPRO,189.89,193.7,196.39,-0.55,0.47,3.56,13.29,Bearish,2023,10
2023-10-10,190.07,191.17,189.98,190.71,5128014.0,WIPRO,190.05,192.76,196.36,0.53,0.54,1.19,18.84,Bearish,2023,10
2023-10-11,191.29,198.28,191.29,196.97,19092228.0,WIPRO,191.06,192.46,196.57,3.28,2.66,6.99,41.53,Bearish,2023,10
2023-10-12,197.25,197.32,193.96,195.08,10234398.0,WIPRO,191.83,192.06,196.71,-0.96,2.96,3.36,39.38,Bearish,2023,10
2023-10-13,192.65,193.82,191.31,192.25,10914054.0,WIPRO,192.25,191.81,196.77,-1.45,2.75,2.51,42.75,Bearish,2023,10
2023-10-16,192.23,192.65,190.89,191.85,5277652.0,WIPRO,192.47,191.68,196.79,-0.21,2.62,1.76,45.91,Bearish,2023,10
2023-10-17,192.55,193.56,192.25,192.41,5979388.0,WIPRO,192.71,191.63,196.72,0.29,2.51,1.31,48.43,Bearish,2023,10
2023-10-18,191.29,193.47,190.36,190.57,4881066.0,WIPRO,192.83,191.36,196.3,-0.96,2.36,3.11,41.64,Bearish,2023,10
2023-10-19,183.32,185.56,182.45,184.88,25629102.0,WIPRO,192.0,191.02,195.73,-2.99,3.81,3.11,40.12,Bearish,2023,10
2023-10-20,184.77,185.23,182.87,183.27,8429336.0,WIPRO,190.04,190.55,195.15,-0.87,4.32,2.36,36.75,Bearish,2023,10
2023-10-23,182.8,183.81,178.76,179.2,8837826.0,WIPRO,187.78,189.81,194.37,-2.22,5.29,5.05,31.92,Bearish,2023,10
2023-10-25,179.78,181.33,178.24,178.59,6678294.0,WIPRO,185.82,189.04,193.62,-0.34,5.86,3.09,31.54,Bearish,2023,10
2023-10-26,177.17,177.98,175.41,176.91,10995582.0,WIPRO,183.69,188.08,192.74,-0.94,6.02,2.57,27.74,Bearish,2023,10
2023-10-27,177.28,179.76,177.28,178.83,6202812.0,WIPRO,181.75,187.23,191.92,1.09,4.8,2.48,31.03,Bearish,2023,10
2023-10-30,179.6,179.76,177.91,178.66,4688744.0,WIPRO,180.05,186.44,191.08,-0.1,2.88,1.85,31.92,Bearish,2023,10
2023-10-31,179.22,179.64,177.33,178.57,6153536.0,WIPRO,179.15,185.57,190.23,-0.05,1.96,2.31,29.51,Bearish,2023,10
2023-11-01,179.53,180.32,177.8,178.17,4241952.0,WIPRO,178.42,184.23,189.29,-0.22,0.73,2.52,10.44,Bearish,2023,11
2023-11-02,179.5,180.14,178.71,179.43,4742730.0,WIPRO,178.45,183.11,188.47,0.71,0.78,1.43,16.17,Bearish,2023,11
2023-11-03,180.53,180.86,178.97,179.39,5291528.0,WIPRO,178.57,182.19,187.75,-0.02,0.86,1.89,18.39,Bearish,2023,11
2023-11-06,180.53,180.74,179.13,179.9,4939936.0,WIPRO,178.99,181.34,187.06,0.28,0.6,1.61,20.78,Bearish,2023,11
2023-11-07,180.02,181.0,179.06,179.27,5692178.0,WIPRO,179.06,180.4,186.51,-0.35,0.6,1.94,17.98,Bearish,2023,11
2023-11-08,179.88,180.46,178.43,178.76,7102052.0,WIPRO,179.07,179.56,186.01,-0.28,0.59,2.03,19.23,Bearish,2023,11
2023-11-09,179.13,179.6,177.59,178.12,9231126.0,WIPRO,179.01,179.08,185.51,-0.36,0.68,2.01,26.09,Bearish,2023,11
2023-11-10,177.87,178.57,176.32,177.4,10710700.0,WIPRO,178.9,178.66,184.95,-0.4,0.87,2.25,27.85,Bearish,2023,11
2023-11-13,178.94,179.08,177.73,178.5,3585902.0,WIPRO,178.76,178.61,184.58,0.62,0.84,1.35,46.59,Bearish,2023,11
2023-11-15,180.32,183.46,179.71,183.18,10792518.0,WIPRO,179.3,178.94,184.35,2.62,1.89,3.75,65.99,Bearish,2023,11
2023-11-16,183.18,186.85,182.08,185.72,13843576.0,WIPRO,180.14,179.56,184.22,1.39,3.09,4.77,78.95,Bearish,2023,11
2023-11-17,186.15,186.61,184.51,184.93,7886928.0,WIPRO,180.94,180.0,184.07,-0.43,3.53,2.1,71.65,Bearish,2023,11
2023-11-20,183.9,187.6,183.9,187.17,8610496.0,WIPRO,182.15,180.61,183.97,1.21,4.06,3.7,76.34,Bearish,2023,11
2023-11-21,188.3,188.3,187.1,187.39,5440248.0,WIPRO,183.47,181.24,183.86,0.12,4.04,1.2,77.08,Bearish,2023,11
2023-11-22,188.25,188.3,186.66,187.2,5318582.0,WIPRO,184.87,181.88,183.78,-0.1,3.19,1.64,78.09,Bullish,2023,11
2023-11-23,187.31,189.42,187.31,188.25,9677360.0,WIPRO,186.26,182.51,183.69,0.56,1.76,2.11,77.8,Bullish,2023,11
2023-11-24,188.25,188.72,185.0,185.21,6250566.0,WIPRO,186.55,182.93,183.3,-1.61,1.26,3.72,65.42,Bullish,2023,11
2023-11-28,185.68,186.5,183.85,185.61,8145314.0,WIPRO,186.54,183.34,182.99,0.22,1.27,2.65,65.22,Bullish,2023,11
2023-11-29,186.15,191.08,186.15,190.0,15544086.0,WIPRO,187.26,184.1,182.91,2.37,1.6,4.93,73.83,Bullish,2023,11
2023-11-30,190.33,193.86,188.98,193.18,19825958.0,WIPRO,188.12,185.13,182.96,1.67,2.75,4.88,78.63,Bullish,2023,11
2023-12-01,193.51,193.51,190.12,190.66,9830426.0,WIPRO,188.59,186.03,182.9,-1.3,2.88,3.39,73.17,Bullish,2023,12
2023-12-04,193.02,193.16,190.24,190.57,10662472.0,WIPRO,189.07,186.97,182.9,-0.05,2.89,2.92,74.91,Bullish,2023,12
